 time [ms],current channel 1
0,1.40798
0.8192,1.40774
1.6384,1.40778
2.4576,1.40808
3.2768,1.40773
4.096,1.40796
4.9152,1.40783
5.7344,1.40843
6.5536,1.4082
7.3728,1.40848
8.192,1.40852
9.0112,1.40861
9.8304,1.40872
10.6496,1.40869
11.4688,1.40841
12.288,1.40831
13.1072,1.40793
13.9264,1.40776
14.7456,1.40767
15.5648,1.40766
16.384,1.40804
17.2032,1.40764
18.0224,1.40746
18.8416,1.40746
19.6608,1.40754
20.48,1.40732
21.2992,1.40697
22.1184,1.40737
22.9376,1.40711
23.7568,1.4073
24.576,1.4073
25.3952,1.40714
26.2144,1.4073
27.0336,1.40714
27.8528,1.40692
28.672,1.40711
29.4912,1.40732
30.3104,1.40752
31.1296,1.40698
31.9488,1.40656
32.768,1.40672
33.5872,1.40685
34.4064,1.40673
35.2256,1.40687
36.0448,1.40693
36.864,1.40729
37.6832,1.40717
38.5024,1.40718
39.3216,1.40703
40.1408,1.40726
40.96,1.40774
41.7792,1.40785
42.5984,1.40768
43.4176,1.40793
44.2368,1.40759
45.056,1.40836
45.8752,1.40823
46.6944,1.4084
47.5136,1.4087
48.3328,1.40848
49.152,1.4085
49.9712,1.4082
50.7904,1.40863
51.6096,1.40847
52.4288,1.40843
53.248,1.40777
54.0672,1.40768
54.8864,1.40812
55.7056,1.40795
56.5248,1.40699
57.344,1.40716
58.1632,1.40722
58.9824,1.40743
59.8016,1.40707
60.6208,1.40689
61.44,1.40645
62.2592,1.40653
63.0784,1.4065
63.8976,1.40657
64.7168,1.40657
65.536,1.40671
66.3552,1.40667
67.1744,1.40675
67.9936,1.40679
68.8128,1.40592
69.632,1.4061
70.4512,1.40604
71.2704,1.40603
72.0896,1.40574
72.9088,1.40584
73.728,1.40571
74.5472,1.406
75.3664,1.40679
76.1856,1.40681
77.0048,1.4073
77.824,1.40714
78.6432,1.40769
79.4624,1.40793
80.2816,1.40812
81.1008,1.40801
81.92,1.40786
82.7392,1.408
83.5584,1.4077
84.3776,1.40766
85.1968,1.40778
86.016,1.40803
86.8352,1.40748
87.6544,1.4072
88.4736,1.40712
89.2928,1.40703
90.112,1.40751
90.9312,1.40751
91.7504,1.40704
92.5696,1.40728
93.3888,1.40719
94.208,1.40721
95.0272,1.4072
95.8464,1.40725
96.6656,1.40726
97.4848,1.407
98.304,1.40729
99.1232,1.40694
99.9424,1.40647
100.7616,1.40685
101.5808,1.40632
102.4,1.40686
103.2192,1.40656
104.0384,1.40649
104.8576,1.40673
105.6768,1.40648
106.496,1.40658
107.3152,1.40657
108.1344,1.40681
108.9536,1.40676
109.7728,1.40679
110.592,1.40669
111.4112,1.4064
112.2304,1.40684
113.0496,1.40648
113.8688,1.40639
114.688,1.40742
115.5072,1.40747
116.3264,1.4072
117.1456,1.40722
117.9648,1.40743
118.784,1.40727
119.6032,1.40729
120.4224,1.40744
121.2416,1.40704
122.0608,1.40729
122.88,1.40713
123.6992,1.40754
124.5184,1.40773
125.3376,1.40779
126.1568,1.40787
126.976,1.40781
127.7952,1.40766
128.6144,1.40753
129.4336,1.40725
130.2528,1.40735
131.072,1.40726
131.8912,1.40753
132.7104,1.4073
133.5296,1.40711
134.3488,1.40749
135.168,1.40633
135.9872,1.40657
136.8064,1.40638
137.6256,1.40675
138.4448,1.40651
139.264,1.40581
140.0832,1.40629
140.9024,1.40592
141.7216,1.40582
142.5408,1.40573
143.36,1.4055
144.1792,1.4052
144.9984,1.40522
145.8176,1.40518
146.6368,1.40516
147.456,1.40503
148.2752,1.40466
149.0944,1.40482
149.9136,1.40499
150.7328,1.40548
151.552,1.40545
152.3712,1.40545
153.1904,1.40525
154.0096,1.40553
154.8288,1.40629
155.648,1.40624
156.4672,1.40603
157.2864,1.40591
158.1056,1.40629
158.9248,1.40589
159.744,1.40584
160.5632,1.4063
161.3824,1.40573
162.2016,1.40588
163.0208,1.40602
163.84,1.40599
164.6592,1.40627
165.4784,1.40607
166.2976,1.40612
167.1168,1.40582
167.936,1.40517
168.7552,1.40516
169.5744,1.40517
170.3936,1.40524
171.2128,1.40559
172.032,1.40518
172.8512,1.40561
173.6704,1.40519
174.4896,1.40514
175.3088,1.40541
176.128,1.40516
176.9472,1.40586
177.7664,1.40584
178.5856,1.40623
179.4048,1.4061
180.224,1.406
181.0432,1.40587
181.8624,1.40629
182.6816,1.40628
183.5008,1.40622
184.32,1.40679
185.1392,1.40662
185.9584,1.40677
186.7776,1.40685
187.5968,1.40605
188.416,1.40574
189.2352,1.40583
190.0544,1.40617
190.8736,1.4061
191.6928,1.40516
192.512,1.40522
193.3312,1.40566
194.1504,1.40533
194.9696,1.40536
195.7888,1.40529
196.608,1.4053
197.4272,1.40538
198.2464,1.40578
199.0656,1.40584
199.8848,1.40616
200.704,1.40574
201.5232,1.40602
202.3424,1.40619
203.1616,1.40626
203.9808,1.40582
204.8,1.40594
205.6192,1.40575
206.4384,1.40602
207.2576,1.40555
208.0768,1.40561
208.896,1.40516
209.7152,1.40519
210.5344,1.40621
211.3536,1.40623
212.1728,1.40591
212.992,1.40616
213.8112,1.40665
214.6304,1.40663
215.4496,1.40681
216.2688,1.4065
217.088,1.40689
217.9072,1.40657
218.7264,1.4067
219.5456,1.40691
220.3648,1.40685
221.184,1.40665
222.0032,1.40659
222.8224,1.40629
223.6416,1.40584
224.4608,1.40613
225.28,1.40588
226.0992,1.40597
226.9184,1.40619
227.7376,1.40624
228.5568,1.40572
229.376,1.40516
230.1952,1.4054
231.0144,1.40542
231.8336,1.40545
232.6528,1.40553
233.472,1.40531
234.2912,1.40541
235.1104,1.40563
235.9296,1.40556
236.7488,1.40558
237.568,1.40549
238.3872,1.40537
239.2064,1.40554
240.0256,1.40532
240.8448,1.40601
241.664,1.40602
242.4832,1.40596
243.3024,1.40583
244.1216,1.40615
244.9408,1.4059
245.76,1.4063
246.5792,1.40566
247.3984,1.40533
248.2176,1.40564
249.0368,1.40543
249.856,1.40517
250.6752,1.40565
251.4944,1.40555
252.3136,1.4053
253.1328,1.40576
253.952,1.40579
254.7712,1.40606
255.5904,1.4058
256.4096,1.40586
257.2288,1.40625
258.048,1.40592
258.8672,1.40576
259.6864,1.40625
260.5056,1.40597
261.3248,1.40614
262.144,1.40576
262.9632,1.40571
263.7824,1.40522
264.6016,1.40521
265.4208,1.40545
266.24,1.40533
267.0592,1.40549
267.8784,1.40565
268.6976,1.40539
269.5168,1.40487
270.336,1.40485
271.1552,1.40468
271.9744,1.40484
272.7936,1.40456
273.6128,1.40472
274.432,1.40509
275.2512,1.40473
276.0704,1.40462
276.8896,1.40463
277.7088,1.40455
278.528,1.40463
279.3472,1.40483
280.1664,1.40487
280.9856,1.40479
281.8048,1.40498
282.624,1.40458
283.4432,1.40458
284.2624,1.40565
285.0816,1.40542
285.9008,1.40518
286.72,1.4052
287.5392,1.40538
288.3584,1.40499
289.1776,1.40502
289.9968,1.4045
290.816,1.40481
291.6352,1.40455
292.4544,1.40459
293.2736,1.40471
294.0928,1.40454
294.912,1.40467
295.7312,1.40452
296.5504,1.40451
297.3696,1.40464
298.1888,1.4045
299.008,1.4046
299.8272,1.4043
300.6464,1.40438
301.4656,1.4042
302.2848,1.40425
303.104,1.40406
303.9232,1.4039
304.7424,1.4042
305.5616,1.4042
306.3808,1.40393
307.2,1.40466
308.0192,1.4047
308.8384,1.40465
309.6576,1.40474
310.4768,1.40499
311.296,1.40537
312.1152,1.40517
312.9344,1.40537
313.7536,1.4054
314.5728,1.4062
315.392,1.40589
316.2112,1.40614
317.0304,1.40614
317.8496,1.40574
318.6688,1.40663
319.488,1.40641
320.3072,1.4066
321.1264,1.40646
321.9456,1.40637
322.7648,1.40691
323.584,1.40675
324.4032,1.40579
325.2224,1.40615
326.0416,1.40626
326.8608,1.40554
327.68,1.40525
328.4992,1.40546
329.3184,1.40528
330.1376,1.40489
330.9568,1.40468
331.776,1.40462
332.5952,1.40455
333.4144,1.40435
334.2336,1.40406
335.0528,1.40413
335.872,1.40419
336.6912,1.40408
337.5104,1.4038
338.3296,1.4038
339.1488,1.40373
339.968,1.40338
340.7872,1.40376
341.6064,1.40384
342.4256,1.40379
343.2448,1.40379
344.064,1.40416
344.8832,1.40391
345.7024,1.40463
346.5216,1.40485
347.3408,1.40529
348.16,1.40558
348.9792,1.40623
349.7984,1.40573
350.6176,1.4058
351.4368,1.40573
352.256,1.406
353.0752,1.40544
353.8944,1.40566
354.7136,1.40561
355.5328,1.40473
356.352,1.40501
357.1712,1.40407
357.9904,1.40437
358.8096,1.40399
359.6288,1.40385
360.448,1.40331
361.2672,1.40374
362.0864,1.40391
362.9056,1.40443
363.7248,1.40394
364.544,1.40444
365.3632,1.40408
366.1824,1.40393
367.0016,1.40427
367.8208,1.4048
368.64,1.40496
369.4592,1.40464
370.2784,1.4049
371.0976,1.40499
371.9168,1.40496
372.736,1.40469
373.5552,1.40448
374.3744,1.40404
375.1936,1.40414
376.0128,1.40428
376.832,1.40447
377.6512,1.40414
378.4704,1.40448
379.2896,1.40411
380.1088,1.40394
380.928,1.40422
381.7472,1.40405
382.5664,1.40434
383.3856,1.40433
384.2048,1.40425
385.024,1.40496
385.8432,1.40482
386.6624,1.40453
387.4816,1.40463
388.3008,1.40472
389.12,1.40485
389.9392,1.40452
390.7584,1.4047
391.5776,1.40455
392.3968,1.40408
393.216,1.404
394.0352,1.40413
394.8544,1.4039
395.6736,1.40359
396.4928,1.40338
397.312,1.4034
398.1312,1.4038
398.9504,1.40344
399.7696,1.4035
400.5888,1.40342
401.408,1.40355
402.2272,1.40332
403.0464,1.40327
403.8656,1.40368
404.6848,1.40375
405.504,1.40365
406.3232,1.40355
407.1424,1.4034
407.9616,1.40386
408.7808,1.40355
409.6,1.40333
410.4192,1.40353
411.2384,1.40383
412.0576,1.40343
412.8768,1.40371
413.696,1.40373
414.5152,1.40411
415.3344,1.40437
416.1536,1.40419
416.9728,1.40419
417.792,1.40451
418.6112,1.40507
419.4304,1.40461
420.2496,1.40495
421.0688,1.405
421.888,1.40497
422.7072,1.40472
423.5264,1.40506
424.3456,1.40463
425.1648,1.405
425.984,1.40489
426.8032,1.40453
427.6224,1.40498
428.4416,1.40501
429.2608,1.40486
430.08,1.40479
430.8992,1.40411
431.7184,1.40442
432.5376,1.40445
433.3568,1.40393
434.176,1.40391
434.9952,1.40423
435.8144,1.40442
436.6336,1.40447
437.4528,1.40424
438.272,1.40401
439.0912,1.40406
439.9104,1.40388
440.7296,1.40437
441.5488,1.40428
442.368,1.4042
443.1872,1.40428
444.0064,1.40408
444.8256,1.40434
445.6448,1.4042
446.464,1.40414
447.2832,1.40443
448.1024,1.40399
448.9216,1.40468
449.7408,1.40453
450.56,1.40489
451.3792,1.40484
452.1984,1.40463
453.0176,1.40482
453.8368,1.40473
454.656,1.40497
455.4752,1.40435
456.2944,1.4043
457.1136,1.40447
457.9328,1.40414
458.752,1.40383
459.5712,1.40381
460.3904,1.40345
461.2096,1.40367
462.0288,1.40367
462.848,1.40367
463.6672,1.40295
464.4864,1.40325
465.3056,1.40334
466.1248,1.40373
466.944,1.40346
467.7632,1.40381
468.5824,1.40386
469.4016,1.40334
470.2208,1.40357
471.04,1.4037
471.8592,1.40357
472.6784,1.40379
473.4976,1.4038
474.3168,1.40373
475.136,1.40334
475.9552,1.40384
476.7744,1.40347
477.5936,1.40283
478.4128,1.40274
479.232,1.40267
480.0512,1.40326
480.8704,1.40269
481.6896,1.40316
482.5088,1.40317
483.328,1.40276
484.1472,1.40271
484.9664,1.40362
485.7856,1.4034
486.6048,1.40333
487.424,1.40446
488.2432,1.40444
489.0624,1.40408
489.8816,1.4042
490.7008,1.40433
491.52,1.40409
492.3392,1.40389
493.1584,1.40427
493.9776,1.40418
494.7968,1.40333
495.616,1.40357
496.4352,1.40269
497.2544,1.40292
498.0736,1.40316
498.8928,1.40259
499.712,1.40238
500.5312,1.40265
501.3504,1.40263
502.1696,1.40303
502.9888,1.4031
503.808,1.40298
504.6272,1.40342
505.4464,1.40384
506.2656,1.40364
507.0848,1.40406
507.904,1.40447
508.7232,1.40391
509.5424,1.40446
510.3616,1.40412
511.1808,1.40412
512,1.40414
512.8192,1.40418
513.6384,1.40354
514.4576,1.40345
515.2768,1.4033
516.096,1.40362
516.9152,1.40346
517.7344,1.40379
518.5536,1.40336
519.3728,1.40332
520.192,1.40355
521.0112,1.40266
521.8304,1.40324
522.6496,1.40275
523.4688,1.40284
524.288,1.4029
525.1072,1.40293
525.9264,1.40282
526.7456,1.40321
527.5648,1.40246
528.384,1.40205
529.2032,1.40257
530.0224,1.40208
530.8416,1.40261
531.6608,1.40173
532.48,1.40192
533.2992,1.40198
534.1184,1.40187
534.9376,1.40195
535.7568,1.40199
536.576,1.40196
537.3952,1.40175
538.2144,1.40192
539.0336,1.40264
539.8528,1.40213
540.672,1.40253
541.4912,1.40273
542.3104,1.40326
543.1296,1.40326
543.9488,1.40307
544.768,1.40324
545.5872,1.40267
546.4064,1.40303
547.2256,1.40321
548.0448,1.40298
548.864,1.40231
549.6832,1.40208
550.5024,1.40255
551.3216,1.40171
552.1408,1.40192
552.96,1.40192
553.7792,1.40184
554.5984,1.40173
555.4176,1.40144
556.2368,1.402
557.056,1.40152
557.8752,1.40218
558.6944,1.40245
559.5136,1.40239
560.3328,1.40233
561.152,1.40258
561.9712,1.40221
562.7904,1.40218
563.6096,1.40226
564.4288,1.40205
565.248,1.40236
566.0672,1.40208
566.8864,1.4021
567.7056,1.40217
568.5248,1.40191
569.344,1.40174
570.1632,1.40144
570.9824,1.40156
571.8016,1.4019
572.6208,1.40174
573.44,1.40184
574.2592,1.40162
575.0784,1.40199
575.8976,1.40146
576.7168,1.40176
577.536,1.40176
578.3552,1.40177
579.1744,1.40167
579.9936,1.40194
580.8128,1.40145
581.632,1.40169
582.4512,1.40186
583.2704,1.40171
584.0896,1.40183
584.9088,1.40153
585.728,1.40148
586.5472,1.40157
587.3664,1.40164
588.1856,1.40229
589.0048,1.40215
589.824,1.40228
590.6432,1.4021
591.4624,1.40265
592.2816,1.40238
593.1008,1.40215
593.92,1.40302
594.7392,1.40316
595.5584,1.40293
596.3776,1.40295
597.1968,1.403
598.016,1.40287
598.8352,1.40352
599.6544,1.40336
600.4736,1.40349
601.2928,1.40382
602.112,1.40369
602.9312,1.40339
603.7504,1.40356
604.5696,1.40348
605.3888,1.40329
606.208,1.40343
607.0272,1.40359
607.8464,1.40312
608.6656,1.40279
609.4848,1.40291
610.304,1.40325
611.1232,1.40225
611.9424,1.40213
612.7616,1.40244
613.5808,1.40226
614.4,1.40173
615.2192,1.40196
616.0384,1.40156
616.8576,1.4015
617.6768,1.40168
618.496,1.40152
619.3152,1.40146
620.1344,1.40144
620.9536,1.40171
621.7728,1.40151
622.592,1.40163
623.4112,1.40175
624.2304,1.40174
625.0496,1.40189
625.8688,1.40196
626.688,1.40143
627.5072,1.40203
628.3264,1.40176
629.1456,1.40185
629.9648,1.40179
630.784,1.40179
631.6032,1.40174
632.4224,1.4016
633.2416,1.40162
634.0608,1.40159
634.88,1.4016
635.6992,1.40189
636.5184,1.40157
637.3376,1.40246
638.1568,1.40215
638.976,1.40228
639.7952,1.40257
640.6144,1.40247
641.4336,1.40221
642.2528,1.40264
643.072,1.40261
643.8912,1.40246
644.7104,1.40213
645.5296,1.40238
646.3488,1.40248
647.168,1.40233
647.9872,1.40234
648.8064,1.40302
649.6256,1.40289
650.4448,1.40325
651.264,1.40303
652.0832,1.40272
652.9024,1.40269
653.7216,1.40359
654.5408,1.4036
655.36,1.40334
656.1792,1.40371
656.9984,1.40347
657.8176,1.40365
658.6368,1.40357
659.456,1.40343
660.2752,1.40346
661.0944,1.40282
661.9136,1.40305
662.7328,1.40275
663.552,1.40314
664.3712,1.40321
665.1904,1.40311
666.0096,1.40283
666.8288,1.40272
667.648,1.40271
668.4672,1.40293
669.2864,1.40217
670.1056,1.40214
670.9248,1.40259
671.744,1.40264
672.5632,1.40249
673.3824,1.40236
674.2016,1.40211
675.0208,1.40262
675.84,1.40219
676.6592,1.40232
677.4784,1.40223
678.2976,1.40242
679.1168,1.40286
679.936,1.40309
680.7552,1.40302
681.5744,1.40287
682.3936,1.40308
683.2128,1.40296
684.032,1.40292
684.8512,1.4029
685.6704,1.40319
686.4896,1.40297
687.3088,1.40287
688.128,1.40208
688.9472,1.40209
689.7664,1.40229
690.5856,1.40214
691.4048,1.40161
692.224,1.40146
693.0432,1.40165
693.8624,1.40167
694.6816,1.40144
695.5008,1.40203
696.32,1.40196
697.1392,1.40166
697.9584,1.40175
698.7776,1.40184
699.5968,1.40153
700.416,1.40186
701.2352,1.40156
702.0544,1.40173
702.8736,1.40125
703.6928,1.40126
704.512,1.40141
705.3312,1.40125
706.1504,1.40115
706.9696,1.40126
707.7888,1.40135
708.608,1.4011
709.4272,1.40091
710.2464,1.40105
711.0656,1.40133
711.8848,1.40088
712.704,1.40119
713.5232,1.40126
714.3424,1.40115
715.1616,1.40134
715.9808,1.40116
716.8,1.40101
717.6192,1.40109
718.4384,1.40085
719.2576,1.40112
720.0768,1.40132
720.896,1.40089
721.7152,1.40106
722.5344,1.401
723.3536,1.40116
724.1728,1.40115
724.992,1.40093
725.8112,1.40092
726.6304,1.40107
727.4496,1.40098
728.2688,1.40117
729.088,1.40118
729.9072,1.40135
730.7264,1.40204
731.5456,1.40196
732.3648,1.40197
733.184,1.40167
734.0032,1.402
734.8224,1.40167
735.6416,1.40149
736.4608,1.4017
737.28,1.40161
738.0992,1.40153
738.9184,1.40188
739.7376,1.40154
740.5568,1.40094
741.376,1.40126
742.1952,1.40121
743.0144,1.40111
743.8336,1.40098
744.6528,1.40129
745.472,1.40022
746.2912,1.4005
747.1104,1.40052
747.9296,1.40026
748.7488,1.4004
749.568,1.40042
750.3872,1.40066
751.2064,1.40067
752.0256,1.40032
752.8448,1.40027
753.664,1.4003
754.4832,1.40079
755.3024,1.40066
756.1216,1.40039
756.9408,1.40094
757.76,1.40085
758.5792,1.40109
759.3984,1.40115
760.2176,1.40188
761.0368,1.40201
761.856,1.40176
762.6752,1.40165
763.4944,1.40222
764.3136,1.40252
765.1328,1.40207
765.952,1.40197
766.7712,1.40153
767.5904,1.40192
768.4096,1.40173
769.2288,1.4011
770.048,1.40088
770.8672,1.40057
771.6864,1.40053
772.5056,1.40064
773.3248,1.40071
774.144,1.40072
774.9632,1.40078
775.7824,1.40035
776.6016,1.40033
777.4208,1.40053
778.24,1.40037
779.0592,1.40075
779.8784,1.40135
780.6976,1.40136
781.5168,1.40125
782.336,1.40126
783.1552,1.40073
783.9744,1.40034
784.7936,1.40072
785.6128,1.40055
786.432,1.40021
787.2512,1.40068
788.0704,1.40054
788.8896,1.40074
789.7088,1.40042
790.528,1.40002
791.3472,1.4002
792.1664,1.40011
792.9856,1.39963
793.8048,1.39967
794.624,1.40019
795.4432,1.39984
796.2624,1.39975
797.0816,1.40015
797.9008,1.40019
798.72,1.39929
799.5392,1.39956
800.3584,1.39925
801.1776,1.39911
801.9968,1.39959
802.816,1.39987
803.6352,1.39999
