 time [ms],current channel 1
0,1.32062
0.8192,1.32059
1.6384,1.32045
2.4576,1.32047
3.2768,1.32118
4.096,1.32145
4.9152,1.32091
5.7344,1.32134
6.5536,1.32157
7.3728,1.32199
8.192,1.32155
9.0112,1.32169
9.8304,1.32222
10.6496,1.32245
11.4688,1.32233
12.288,1.32256
13.1072,1.32229
13.9264,1.32263
14.7456,1.3221
15.5648,1.3225
16.384,1.32219
17.2032,1.32242
18.0224,1.32265
18.8416,1.32265
19.6608,1.32248
20.48,1.32258
21.2992,1.32255
22.1184,1.32255
22.9376,1.32228
23.7568,1.32233
24.576,1.32323
25.3952,1.32317
26.2144,1.32295
27.0336,1.32318
27.8528,1.32328
28.672,1.32313
29.4912,1.3228
30.3104,1.3228
31.1296,1.32306
31.9488,1.32274
32.768,1.3231
33.5872,1.32311
34.4064,1.32281
35.2256,1.3224
36.0448,1.32219
36.864,1.32211
37.6832,1.32253
38.5024,1.32267
39.3216,1.32177
40.1408,1.32183
40.96,1.32149
41.7792,1.32175
42.5984,1.32173
43.4176,1.32181
44.2368,1.32156
45.056,1.32173
45.8752,1.32197
46.6944,1.32174
47.5136,1.32261
48.3328,1.32261
49.152,1.32261
49.9712,1.32266
50.7904,1.32265
51.6096,1.32266
52.4288,1.32216
53.248,1.32258
54.0672,1.32224
54.8864,1.3223
55.7056,1.32223
56.5248,1.32262
57.344,1.32266
58.1632,1.32215
58.9824,1.32184
59.8016,1.32175
60.6208,1.32179
61.44,1.32173
62.2592,1.32183
63.0784,1.32165
63.8976,1.3215
64.7168,1.32208
65.536,1.32245
66.3552,1.32255
67.1744,1.32259
67.9936,1.32252
68.8128,1.32251
69.632,1.32284
70.4512,1.32305
71.2704,1.32276
72.0896,1.32289
72.9088,1.32323
73.728,1.32306
74.5472,1.3229
75.3664,1.32227
76.1856,1.3225
77.0048,1.3225
77.824,1.32186
78.6432,1.32195
79.4624,1.32189
80.2816,1.32125
81.1008,1.32124
81.92,1.3214
82.7392,1.32141
83.5584,1.32132
84.3776,1.32116
85.1968,1.32145
86.016,1.32183
86.8352,1.3218
87.6544,1.32183
88.4736,1.32153
89.2928,1.32162
90.112,1.32157
90.9312,1.32197
91.7504,1.32158
92.5696,1.32152
93.3888,1.32105
94.208,1.32134
95.0272,1.32106
95.8464,1.32104
96.6656,1.32104
97.4848,1.32141
98.304,1.32118
99.1232,1.32125
99.9424,1.32135
100.7616,1.32127
101.5808,1.32147
102.4,1.32119
103.2192,1.32106
104.0384,1.32186
104.8576,1.32204
105.6768,1.32182
106.496,1.32155
107.3152,1.3215
108.1344,1.32183
108.9536,1.32164
109.7728,1.32166
110.592,1.32187
111.4112,1.32164
112.2304,1.32154
113.0496,1.32162
113.8688,1.32153
114.688,1.32192
115.5072,1.32157
116.3264,1.32202
117.1456,1.32153
117.9648,1.32182
118.784,1.32159
119.6032,1.32164
120.4224,1.32183
121.2416,1.32268
122.0608,1.32269
122.88,1.32247
123.6992,1.32223
124.5184,1.3224
125.3376,1.32252
126.1568,1.32215
126.976,1.32167
127.7952,1.32185
128.6144,1.32163
129.4336,1.32167
130.2528,1.32157
131.072,1.32115
131.8912,1.32099
132.7104,1.32102
133.5296,1.32131
134.3488,1.32147
135.168,1.32142
135.9872,1.32122
136.8064,1.32135
137.6256,1.32206
138.4448,1.32154
139.264,1.32149
140.0832,1.32206
140.9024,1.32267
141.7216,1.32269
142.5408,1.32248
143.36,1.32259
144.1792,1.32246
144.9984,1.32237
145.8176,1.323
146.6368,1.32283
147.456,1.32309
148.2752,1.32309
149.0944,1.32305
149.9136,1.32302
150.7328,1.32291
151.552,1.32321
152.3712,1.32251
153.1904,1.32254
154.0096,1.32243
154.8288,1.32212
155.648,1.32222
156.4672,1.32188
157.2864,1.32183
158.1056,1.32169
158.9248,1.32208
159.744,1.32189
160.5632,1.32156
161.3824,1.32182
162.2016,1.3215
163.0208,1.32204
163.84,1.32164
164.6592,1.32161
165.4784,1.32243
166.2976,1.32264
167.1168,1.32234
167.936,1.32212
168.7552,1.32168
169.5744,1.32194
170.3936,1.32153
171.2128,1.32192
172.032,1.32204
172.8512,1.32167
173.6704,1.32207
174.4896,1.32199
175.3088,1.32156
176.128,1.32158
176.9472,1.32104
177.7664,1.32112
178.5856,1.32143
179.4048,1.32131
180.224,1.32107
181.0432,1.32133
181.8624,1.32181
182.6816,1.32193
183.5008,1.32148
184.32,1.32165
185.1392,1.3225
185.9584,1.32248
186.7776,1.32269
187.5968,1.32228
188.416,1.3228
189.2352,1.3231
190.0544,1.32284
190.8736,1.32305
191.6928,1.32286
192.512,1.3227
193.3312,1.32322
194.1504,1.32277
194.9696,1.32308
195.7888,1.32273
196.608,1.32232
197.4272,1.32256
198.2464,1.32268
199.0656,1.32266
199.8848,1.32194
200.704,1.3215
201.5232,1.32193
202.3424,1.32165
203.1616,1.32093
203.9808,1.32115
204.8,1.32125
205.6192,1.3212
206.4384,1.32094
207.2576,1.32163
208.0768,1.322
208.896,1.32155
209.7152,1.32154
210.5344,1.32149
211.3536,1.322
212.1728,1.32264
212.992,1.32255
213.8112,1.3222
214.6304,1.32266
215.4496,1.32241
216.2688,1.32189
217.088,1.32174
217.9072,1.32166
218.7264,1.32207
219.5456,1.32163
220.3648,1.32162
221.184,1.32179
222.0032,1.32206
222.8224,1.32192
223.6416,1.32155
224.4608,1.32194
225.28,1.32174
226.0992,1.32168
226.9184,1.32189
227.7376,1.32198
228.5568,1.3215
229.376,1.32155
230.1952,1.32158
231.0144,1.32162
231.8336,1.32165
232.6528,1.32131
233.472,1.32101
234.2912,1.32124
235.1104,1.3211
235.9296,1.321
236.7488,1.32108
237.568,1.32091
238.3872,1.32097
239.2064,1.32114
240.0256,1.32141
240.8448,1.32158
241.664,1.32153
242.4832,1.32186
243.3024,1.32156
244.1216,1.32256
244.9408,1.32256
245.76,1.32267
246.5792,1.32221
247.3984,1.32226
248.2176,1.32215
249.0368,1.32239
249.856,1.32153
250.6752,1.32202
251.4944,1.32186
252.3136,1.32156
253.1328,1.32192
253.952,1.32204
254.7712,1.32173
255.5904,1.32201
256.4096,1.32156
257.2288,1.32182
258.048,1.32202
258.8672,1.32183
259.6864,1.32148
260.5056,1.3216
261.3248,1.32156
262.144,1.32191
262.9632,1.32153
263.7824,1.32168
264.6016,1.32178
265.4208,1.32159
266.24,1.32163
267.0592,1.32161
267.8784,1.32156
268.6976,1.32195
269.5168,1.32149
270.336,1.32168
271.1552,1.32179
271.9744,1.32179
272.7936,1.32192
273.6128,1.32186
274.432,1.32206
275.2512,1.3215
276.0704,1.32232
276.8896,1.32229
277.7088,1.32239
278.528,1.32254
279.3472,1.32254
280.1664,1.32306
280.9856,1.32314
281.8048,1.32298
282.624,1.32273
283.4432,1.32292
284.2624,1.32319
285.0816,1.32264
285.9008,1.32252
286.72,1.32255
287.5392,1.32254
288.3584,1.32223
289.1776,1.32175
289.9968,1.3216
290.816,1.32188
291.6352,1.3219
292.4544,1.32177
293.2736,1.32203
294.0928,1.32133
294.912,1.32092
295.7312,1.32107
296.5504,1.32131
297.3696,1.32103
298.1888,1.32094
299.008,1.32133
299.8272,1.32124
300.6464,1.32091
301.4656,1.32109
302.2848,1.32087
303.104,1.32205
303.9232,1.32199
304.7424,1.32205
305.5616,1.32174
306.3808,1.32224
307.2,1.32252
308.0192,1.32252
308.8384,1.32256
309.6576,1.32269
310.4768,1.32218
311.296,1.32244
312.1152,1.32253
312.9344,1.3221
313.7536,1.32166
314.5728,1.3218
315.392,1.32174
316.2112,1.32153
317.0304,1.32158
317.8496,1.32174
318.6688,1.32177
319.488,1.32158
320.3072,1.32183
321.1264,1.32148
321.9456,1.32168
322.7648,1.32203
323.584,1.3216
324.4032,1.32157
325.2224,1.32195
326.0416,1.32152
326.8608,1.32122
327.68,1.32128
328.4992,1.32132
329.3184,1.32111
330.1376,1.32143
330.9568,1.32053
331.776,1.32042
332.5952,1.32075
333.4144,1.32063
334.2336,1.32082
335.0528,1.32085
335.872,1.32063
336.6912,1.32057
337.5104,1.32126
338.3296,1.32126
339.1488,1.3213
