 time [ms],current channel 1
0,1.08896
0.8192,1.08909
1.6384,1.08952
2.4576,1.08926
3.2768,1.08907
4.096,1.08944
4.9152,1.089
5.7344,1.08897
6.5536,1.08939
7.3728,1.08944
8.192,1.08896
9.0112,1.08895
9.8304,1.08907
10.6496,1.08939
11.4688,1.08912
12.288,1.0895
13.1072,1.08919
13.9264,1.08908
14.7456,1.08933
15.5648,1.08968
16.384,1.08968
17.2032,1.08952
18.0224,1.08934
18.8416,1.08917
19.6608,1.08906
20.48,1.08936
21.2992,1.08949
22.1184,1.08916
22.9376,1.0895
23.7568,1.08911
24.576,1.08944
25.3952,1.08905
26.2144,1.08911
27.0336,1.08926
27.8528,1.08902
28.672,1.08884
29.4912,1.0889
30.3104,1.0888
31.1296,1.08876
31.9488,1.08858
32.768,1.08887
33.5872,1.08818
34.4064,1.08819
35.2256,1.08829
36.0448,1.08788
36.864,1.08876
37.6832,1.08841
38.5024,1.08887
39.3216,1.08874
40.1408,1.0891
40.96,1.08906
41.7792,1.08896
42.5984,1.08918
43.4176,1.08896
44.2368,1.09008
45.056,1.08972
45.8752,1.08955
46.6944,1.09006
47.5136,1.08957
48.3328,1.08961
49.152,1.0896
49.9712,1.08937
50.7904,1.08914
51.6096,1.08926
52.4288,1.08939
53.248,1.08912
54.0672,1.08912
54.8864,1.08895
55.7056,1.08918
56.5248,1.08951
57.344,1.0895
58.1632,1.0894
58.9824,1.08949
59.8016,1.08857
60.6208,1.08844
61.44,1.08884
62.2592,1.08848
63.0784,1.08876
63.8976,1.08884
64.7168,1.08841
65.536,1.08862
66.3552,1.08885
67.1744,1.08867
67.9936,1.0889
68.8128,1.08856
69.632,1.08882
70.4512,1.08908
71.2704,1.08906
72.0896,1.08913
72.9088,1.08943
73.728,1.08917
74.5472,1.08942
75.3664,1.0892
76.1856,1.089
77.0048,1.08903
77.824,1.08947
78.6432,1.08897
79.4624,1.08902
80.2816,1.08905
81.1008,1.08925
81.92,1.08951
82.7392,1.08904
83.5584,1.08947
84.3776,1.08943
85.1968,1.08934
86.016,1.089
86.8352,1.08974
87.6544,1.08973
88.4736,1.08955
89.2928,1.08959
90.112,1.09
90.9312,1.08978
91.7504,1.09005
92.5696,1.08984
93.3888,1.08997
94.208,1.08968
95.0272,1.0896
95.8464,1.08991
96.6656,1.08989
97.4848,1.08968
98.304,1.08964
99.1232,1.09002
99.9424,1.08993
100.7616,1.08997
101.5808,1.09001
102.4,1.08992
103.2192,1.08997
104.0384,1.09012
104.8576,1.08931
105.6768,1.0892
106.496,1.08936
107.3152,1.08935
108.1344,1.08918
108.9536,1.08911
109.7728,1.08915
110.592,1.08935
111.4112,1.08916
112.2304,1.08875
113.0496,1.08834
113.8688,1.08854
114.688,1.08883
115.5072,1.0888
116.3264,1.08851
117.1456,1.08858
117.9648,1.08831
118.784,1.08837
119.6032,1.08947
120.4224,1.08893
121.2416,1.08904
122.0608,1.08938
122.88,1.0893
123.6992,1.08911
124.5184,1.08948
125.3376,1.08911
126.1568,1.08913
126.976,1.08909
127.7952,1.08908
128.6144,1.08913
129.4336,1.08894
130.2528,1.0895
131.072,1.08909
131.8912,1.08919
132.7104,1.08909
133.5296,1.08925
134.3488,1.08916
135.168,1.08951
135.9872,1.08926
136.8064,1.08906
137.6256,1.0891
138.4448,1.08921
139.264,1.08899
140.0832,1.08951
140.9024,1.08927
141.7216,1.08917
142.5408,1.08931
143.36,1.089
144.1792,1.08898
144.9984,1.08964
145.8176,1.09008
146.6368,1.09012
147.456,1.08989
148.2752,1.09007
149.0944,1.08986
149.9136,1.08924
150.7328,1.08903
151.552,1.08904
152.3712,1.0892
153.1904,1.08894
154.0096,1.08926
154.8288,1.0892
155.648,1.08834
156.4672,1.08858
157.2864,1.08836
158.1056,1.08897
158.9248,1.08904
159.744,1.08907
160.5632,1.08896
161.3824,1.0895
162.2016,1.09001
163.0208,1.08984
163.84,1.09003
164.6592,1.08979
165.4784,1.09004
166.2976,1.08957
167.1168,1.08968
167.936,1.0895
168.7552,1.08915
169.5744,1.08916
170.3936,1.08917
171.2128,1.08903
172.032,1.08893
172.8512,1.0887
173.6704,1.08938
174.4896,1.0894
175.3088,1.08943
176.128,1.08911
176.9472,1.08911
177.7664,1.08982
178.5856,1.0899
179.4048,1.08981
180.224,1.08962
181.0432,1.09068
181.8624,1.09067
182.6816,1.09057
183.5008,1.09128
184.32,1.09081
185.1392,1.09092
185.9584,1.09112
186.7776,1.09134
187.5968,1.09099
188.416,1.09095
189.2352,1.09082
190.0544,1.09086
190.8736,1.09117
191.6928,1.09097
192.512,1.09068
193.3312,1.09029
194.1504,1.09044
194.9696,1.08969
195.7888,1.08953
196.608,1.08987
197.4272,1.09011
198.2464,1.08902
199.0656,1.08907
199.8848,1.0893
200.704,1.0891
201.5232,1.0891
202.3424,1.08897
203.1616,1.08947
203.9808,1.08949
204.8,1.08911
205.6192,1.08922
206.4384,1.08897
207.2576,1.08917
208.0768,1.08947
208.896,1.08897
209.7152,1.08941
210.5344,1.08906
211.3536,1.08934
212.1728,1.08951
212.992,1.08917
213.8112,1.08864
214.6304,1.08888
215.4496,1.08847
216.2688,1.08887
217.088,1.08843
217.9072,1.08848
218.7264,1.08784
219.5456,1.08865
220.3648,1.08846
221.184,1.08853
222.0032,1.0886
222.8224,1.08839
223.6416,1.08878
224.4608,1.089
225.28,1.08943
226.0992,1.08921
226.9184,1.08929
227.7376,1.08922
228.5568,1.0891
229.376,1.0893
230.1952,1.08915
231.0144,1.08941
231.8336,1.08917
232.6528,1.08898
233.472,1.08894
234.2912,1.08942
235.1104,1.08915
235.9296,1.08904
236.7488,1.08934
237.568,1.08941
238.3872,1.08987
239.2064,1.09011
240.0256,1.09001
240.8448,1.08989
241.664,1.09012
242.4832,1.08989
243.3024,1.09013
244.1216,1.08998
244.9408,1.08993
245.76,1.08961
246.5792,1.08986
247.3984,1.08966
248.2176,1.09007
249.0368,1.08979
249.856,1.08966
250.6752,1.08978
251.4944,1.09012
252.3136,1.08997
253.1328,1.08965
253.952,1.08982
254.7712,1.08981
255.5904,1.08969
256.4096,1.08991
257.2288,1.08969
258.048,1.08968
258.8672,1.08964
259.6864,1.09003
260.5056,1.09
261.3248,1.08998
262.144,1.08983
262.9632,1.09003
263.7824,1.09001
264.6016,1.08987
265.4208,1.08962
266.24,1.08978
267.0592,1.08979
267.8784,1.08995
268.6976,1.09009
269.5168,1.09004
270.336,1.08997
271.1552,1.09063
271.9744,1.09065
272.7936,1.09071
273.6128,1.09017
274.432,1.09023
275.2512,1.09033
276.0704,1.09056
276.8896,1.08965
277.7088,1.08965
278.528,1.09008
279.3472,1.08974
280.1664,1.08969
280.9856,1.08916
281.8048,1.08892
