 time [ms],current channel 1
0,1.33613
0.8192,1.33639
1.6384,1.33628
2.4576,1.33636
3.2768,1.33625
4.096,1.33652
4.9152,1.3364
5.7344,1.33661
6.5536,1.33665
7.3728,1.33661
8.192,1.33626
9.0112,1.33668
9.8304,1.33671
10.6496,1.33697
11.4688,1.33689
12.288,1.33727
13.1072,1.33674
13.9264,1.3369
14.7456,1.33725
15.5648,1.33787
16.384,1.3376
17.2032,1.33789
18.0224,1.3377
18.8416,1.33771
19.6608,1.33782
20.48,1.33772
21.2992,1.33733
22.1184,1.33733
22.9376,1.33732
23.7568,1.33717
24.576,1.33791
25.3952,1.33759
26.2144,1.33784
27.0336,1.3379
27.8528,1.33758
28.672,1.3374
29.4912,1.33761
30.3104,1.33848
31.1296,1.33846
31.9488,1.33809
32.768,1.33805
33.5872,1.33808
34.4064,1.3381
35.2256,1.33836
36.0448,1.33825
36.864,1.33804
37.6832,1.33808
38.5024,1.33796
39.3216,1.33853
40.1408,1.33801
40.96,1.33825
41.7792,1.33815
42.5984,1.33813
43.4176,1.33805
44.2368,1.3385
45.056,1.33763
45.8752,1.33753
46.6944,1.33758
47.5136,1.33776
48.3328,1.33793
49.152,1.3381
49.9712,1.33811
50.7904,1.33806
51.6096,1.33812
52.4288,1.33853
53.248,1.33835
54.0672,1.33806
54.8864,1.33738
55.7056,1.33775
56.5248,1.33768
57.344,1.33776
58.1632,1.33753
58.9824,1.3378
59.8016,1.33761
60.6208,1.33725
61.44,1.33701
62.2592,1.33724
63.0784,1.33718
63.8976,1.33715
64.7168,1.33678
65.536,1.33674
66.3552,1.33696
67.1744,1.33726
67.9936,1.33689
68.8128,1.33684
69.632,1.33628
70.4512,1.3363
71.2704,1.33632
72.0896,1.33666
72.9088,1.33658
73.728,1.33613
74.5472,1.33655
75.3664,1.33563
76.1856,1.33589
77.0048,1.33577
77.824,1.33594
78.6432,1.3366
79.4624,1.33652
80.2816,1.33661
81.1008,1.3367
81.92,1.33625
82.7392,1.33652
83.5584,1.33672
84.3776,1.33651
85.1968,1.33641
86.016,1.33672
86.8352,1.33658
87.6544,1.33619
88.4736,1.33619
89.2928,1.33639
90.112,1.33666
90.9312,1.33624
91.7504,1.33636
92.5696,1.33631
93.3888,1.3367
94.208,1.33666
95.0272,1.33624
95.8464,1.33706
96.6656,1.33711
