 time [ms],current channel 1
0,1.13673
0.8192,1.13664
1.6384,1.13652
2.4576,1.13636
3.2768,1.13627
4.096,1.13613
4.9152,1.13605
5.7344,1.13603
6.5536,1.13603
7.3728,1.136
8.192,1.13599
9.0112,1.13603
9.8304,1.13608
10.6496,1.13604
11.4688,1.13607
12.288,1.13606
13.1072,1.13606
13.9264,1.13606
14.7456,1.13598
15.5648,1.13603
16.384,1.13596
17.2032,1.13587
18.0224,1.13586
18.8416,1.1358
19.6608,1.1358
20.48,1.13589
21.2992,1.13594
22.1184,1.13598
22.9376,1.13614
23.7568,1.13627
24.576,1.13645
25.3952,1.13665
26.2144,1.13683
27.0336,1.13699
27.8528,1.13716
28.672,1.13732
29.4912,1.13744
30.3104,1.13753
31.1296,1.13759
31.9488,1.1376
32.768,1.13754
33.5872,1.13746
34.4064,1.13739
35.2256,1.13727
36.0448,1.13717
36.864,1.13702
37.6832,1.13699
38.5024,1.13687
39.3216,1.13677
40.1408,1.13673
40.96,1.13671
41.7792,1.13664
42.5984,1.13656
43.4176,1.13651
44.2368,1.13647
45.056,1.13645
45.8752,1.13642
46.6944,1.13643
47.5136,1.13645
48.3328,1.13648
49.152,1.13653
49.9712,1.13658
50.7904,1.13659
51.6096,1.1367
52.4288,1.13679
53.248,1.13683
54.0672,1.13692
54.8864,1.13699
55.7056,1.13704
56.5248,1.13708
57.344,1.13709
58.1632,1.13708
58.9824,1.13703
59.8016,1.13696
60.6208,1.13693
61.44,1.13681
62.2592,1.13667
63.0784,1.13659
63.8976,1.13647
64.7168,1.13646
65.536,1.13639
66.3552,1.13629
67.1744,1.13631
67.9936,1.13638
68.8128,1.13641
69.632,1.1365
70.4512,1.13661
71.2704,1.13678
72.0896,1.13699
72.9088,1.13712
73.728,1.1373
74.5472,1.13748
75.3664,1.13759
76.1856,1.13774
77.0048,1.13781
77.824,1.13787
78.6432,1.13787
79.4624,1.13784
80.2816,1.13779
81.1008,1.13773
81.92,1.13757
82.7392,1.13746
83.5584,1.1373
84.3776,1.13717
85.1968,1.13707
86.016,1.13701
86.8352,1.13693
87.6544,1.13684
88.4736,1.13688
89.2928,1.13684
90.112,1.13687
90.9312,1.13685
91.7504,1.13693
92.5696,1.137
93.3888,1.13704
94.208,1.1371
95.0272,1.13708
95.8464,1.13715
96.6656,1.1372
97.4848,1.13721
98.304,1.13729
99.1232,1.1373
99.9424,1.13735
100.7616,1.13738
101.5808,1.13736
102.4,1.13735
103.2192,1.13737
104.0384,1.13736
104.8576,1.13736
105.6768,1.13728
106.496,1.13724
107.3152,1.13717
108.1344,1.1372
108.9536,1.13709
109.7728,1.13703
110.592,1.13703
111.4112,1.13707
112.2304,1.13703
113.0496,1.13711
113.8688,1.13719
114.688,1.13726
115.5072,1.13727
116.3264,1.13736
117.1456,1.13742
117.9648,1.13748
118.784,1.13748
119.6032,1.13755
120.4224,1.13749
121.2416,1.13748
122.0608,1.13744
122.88,1.13734
123.6992,1.13724
124.5184,1.13715
125.3376,1.13712
126.1568,1.13707
126.976,1.13698
127.7952,1.1369
128.6144,1.13684
129.4336,1.13687
130.2528,1.13683
131.072,1.13685
131.8912,1.13695
132.7104,1.13693
133.5296,1.13697
134.3488,1.13713
135.168,1.13716
135.9872,1.13725
136.8064,1.13737
137.6256,1.13739
138.4448,1.1375
139.264,1.13752
140.0832,1.13752
140.9024,1.13751
141.7216,1.13747
142.5408,1.13739
143.36,1.13733
144.1792,1.13723
144.9984,1.13706
145.8176,1.13692
146.6368,1.13678
147.456,1.13668
148.2752,1.13655
149.0944,1.13649
149.9136,1.13641
150.7328,1.13643
151.552,1.13645
152.3712,1.13645
153.1904,1.13649
154.0096,1.13654
154.8288,1.13665
155.648,1.13667
156.4672,1.13676
157.2864,1.13672
158.1056,1.13676
158.9248,1.13676
159.744,1.13676
160.5632,1.13675
161.3824,1.13675
162.2016,1.13666
163.0208,1.13668
163.84,1.13659
164.6592,1.13662
165.4784,1.13653
166.2976,1.13653
167.1168,1.13653
167.936,1.13656
168.7552,1.13656
169.5744,1.1365
170.3936,1.13647
171.2128,1.13651
172.032,1.13648
172.8512,1.13648
173.6704,1.13643
174.4896,1.13641
175.3088,1.13642
176.128,1.13644
176.9472,1.13645
177.7664,1.13643
178.5856,1.13639
179.4048,1.13635
180.224,1.1364
181.0432,1.13637
181.8624,1.13632
182.6816,1.13633
183.5008,1.13629
184.32,1.13633
185.1392,1.13632
185.9584,1.13638
186.7776,1.13645
187.5968,1.13652
188.416,1.13662
189.2352,1.13667
190.0544,1.13682
190.8736,1.13694
191.6928,1.13704
192.512,1.13715
193.3312,1.13723
194.1504,1.13731
194.9696,1.13727
195.7888,1.1373
196.608,1.1373
197.4272,1.13722
198.2464,1.13716
199.0656,1.13702
199.8848,1.13698
200.704,1.13687
201.5232,1.13681
202.3424,1.13673
203.1616,1.13673
203.9808,1.13669
204.8,1.13669
205.6192,1.13671
206.4384,1.13673
207.2576,1.13682
208.0768,1.13677
208.896,1.13686
209.7152,1.13686
210.5344,1.13686
211.3536,1.13684
212.1728,1.1368
212.992,1.13672
213.8112,1.13666
214.6304,1.13662
215.4496,1.13659
216.2688,1.13644
217.088,1.13639
217.9072,1.13637
218.7264,1.13631
219.5456,1.13629
220.3648,1.13633
221.184,1.1364
222.0032,1.13641
222.8224,1.13655
223.6416,1.13664
224.4608,1.13673
225.28,1.13679
226.0992,1.13687
226.9184,1.13695
227.7376,1.13692
228.5568,1.13689
229.376,1.13681
230.1952,1.13669
231.0144,1.13658
231.8336,1.13646
232.6528,1.13631
233.472,1.13612
234.2912,1.136
235.1104,1.1359
235.9296,1.13581
236.7488,1.13577
237.568,1.13579
238.3872,1.13575
239.2064,1.13585
240.0256,1.13596
240.8448,1.13607
241.664,1.13621
242.4832,1.13629
243.3024,1.13649
244.1216,1.13665
244.9408,1.13671
245.76,1.13684
246.5792,1.13693
247.3984,1.13695
248.2176,1.13692
249.0368,1.13691
249.856,1.13686
250.6752,1.13677
251.4944,1.13666
252.3136,1.13658
253.1328,1.13644
253.952,1.13637
254.7712,1.13622
255.5904,1.13618
256.4096,1.13617
257.2288,1.13621
258.048,1.13617
258.8672,1.13622
259.6864,1.13632
260.5056,1.13639
261.3248,1.13648
262.144,1.13662
262.9632,1.13673
263.7824,1.13686
264.6016,1.13695
265.4208,1.13706
266.24,1.13709
267.0592,1.13719
267.8784,1.13721
268.6976,1.1373
269.5168,1.13727
270.336,1.13727
271.1552,1.13729
271.9744,1.13732
272.7936,1.13727
273.6128,1.13732
274.432,1.13723
275.2512,1.13715
276.0704,1.13713
276.8896,1.13702
277.7088,1.13699
278.528,1.13694
279.3472,1.13689
280.1664,1.13683
280.9856,1.13681
281.8048,1.13681
282.624,1.13679
283.4432,1.13684
284.2624,1.13693
285.0816,1.13699
285.9008,1.13712
286.72,1.13714
287.5392,1.13726
288.3584,1.13728
289.1776,1.13733
289.9968,1.13735
290.816,1.13734
291.6352,1.13737
292.4544,1.13727
293.2736,1.13714
294.0928,1.13711
294.912,1.13696
295.7312,1.13692
296.5504,1.1368
297.3696,1.13676
298.1888,1.13668
299.008,1.13664
299.8272,1.13658
300.6464,1.13654
301.4656,1.13653
302.2848,1.13654
303.104,1.13654
303.9232,1.13656
304.7424,1.13656
305.5616,1.13656
306.3808,1.13656
307.2,1.13655
308.0192,1.13654
308.8384,1.13655
309.6576,1.13652
310.4768,1.13649
311.296,1.13645
312.1152,1.13641
312.9344,1.13636
313.7536,1.13629
314.5728,1.13624
315.392,1.13618
316.2112,1.13615
317.0304,1.13605
317.8496,1.13608
318.6688,1.13601
319.488,1.13601
320.3072,1.13601
321.1264,1.13606
321.9456,1.13613
322.7648,1.13618
323.584,1.13634
324.4032,1.13636
325.2224,1.13641
326.0416,1.13658
326.8608,1.13663
327.68,1.13664
328.4992,1.13669
329.3184,1.13666
330.1376,1.1367
330.9568,1.13664
331.776,1.13659
332.5952,1.13657
333.4144,1.13651
334.2336,1.13649
335.0528,1.13643
335.872,1.13645
336.6912,1.13639
337.5104,1.13639
338.3296,1.13633
339.1488,1.13627
339.968,1.13618
340.7872,1.13604
341.6064,1.13592
342.4256,1.13582
343.2448,1.1357
344.064,1.13559
344.8832,1.13555
345.7024,1.13544
346.5216,1.13544
347.3408,1.13546
348.16,1.13556
348.9792,1.13569
349.7984,1.13584
350.6176,1.13609
351.4368,1.13623
352.256,1.13647
353.0752,1.13665
353.8944,1.13683
354.7136,1.13707
355.5328,1.13711
356.352,1.13715
357.1712,1.13722
357.9904,1.13721
358.8096,1.13716
359.6288,1.13715
360.448,1.1371
361.2672,1.13705
362.0864,1.13705
362.9056,1.13704
363.7248,1.13696
364.544,1.13697
365.3632,1.13701
366.1824,1.13697
367.0016,1.13701
367.8208,1.13692
368.64,1.13684
369.4592,1.13682
370.2784,1.13669
371.0976,1.13659
371.9168,1.13651
372.736,1.13635
373.5552,1.13629
374.3744,1.13627
375.1936,1.13618
376.0128,1.13627
376.832,1.13622
377.6512,1.13638
378.4704,1.13644
379.2896,1.1366
380.1088,1.13673
380.928,1.13689
381.7472,1.13707
382.5664,1.13719
383.3856,1.13735
384.2048,1.13741
385.024,1.13756
385.8432,1.13759
386.6624,1.13768
387.4816,1.13773
388.3008,1.13772
389.12,1.13771
389.9392,1.13775
390.7584,1.13766
391.5776,1.13762
392.3968,1.13749
393.216,1.13735
394.0352,1.13718
394.8544,1.13703
395.6736,1.13685
396.4928,1.13666
397.312,1.1365
398.1312,1.13639
398.9504,1.13634
399.7696,1.13626
400.5888,1.13625
401.408,1.13629
402.2272,1.13638
403.0464,1.13651
403.8656,1.13662
404.6848,1.13675
405.504,1.13688
406.3232,1.137
407.1424,1.13707
407.9616,1.13712
408.7808,1.13712
409.6,1.13708
410.4192,1.13705
411.2384,1.13701
412.0576,1.13686
412.8768,1.13678
413.696,1.13679
414.5152,1.13678
415.3344,1.13679
416.1536,1.13688
416.9728,1.13694
417.792,1.13704
418.6112,1.13714
419.4304,1.13731
420.2496,1.1374
421.0688,1.13745
421.888,1.13752
422.7072,1.1376
423.5264,1.13759
424.3456,1.13758
425.1648,1.13751
425.984,1.13748
426.8032,1.13736
427.6224,1.13731
428.4416,1.13718
429.2608,1.13706
430.08,1.13696
430.8992,1.13684
431.7184,1.13677
432.5376,1.13663
433.3568,1.13658
434.176,1.13649
434.9952,1.13638
435.8144,1.1363
436.6336,1.13628
437.4528,1.13624
438.272,1.13617
439.0912,1.13626
439.9104,1.13623
440.7296,1.13634
441.5488,1.13635
442.368,1.13651
443.1872,1.13653
444.0064,1.13667
444.8256,1.13679
445.6448,1.13688
446.464,1.13698
447.2832,1.13705
448.1024,1.13711
448.9216,1.13715
449.7408,1.13715
450.56,1.13718
451.3792,1.13708
452.1984,1.13711
453.0176,1.13702
453.8368,1.13698
454.656,1.13698
455.4752,1.13689
456.2944,1.13684
457.1136,1.13684
457.9328,1.13681
458.752,1.13674
459.5712,1.13677
460.3904,1.13668
461.2096,1.13669
462.0288,1.13669
462.848,1.13659
463.6672,1.13659
464.4864,1.13663
465.3056,1.1366
466.1248,1.13669
466.944,1.13667
467.7632,1.13672
468.5824,1.1368
469.4016,1.13679
470.2208,1.13684
471.04,1.13692
471.8592,1.13701
472.6784,1.13702
473.4976,1.13711
474.3168,1.13711
475.136,1.13717
475.9552,1.13719
476.7744,1.13726
477.5936,1.13722
478.4128,1.13732
479.232,1.1373
480.0512,1.13736
480.8704,1.13732
481.6896,1.13744
482.5088,1.13742
483.328,1.1374
484.1472,1.13742
484.9664,1.13733
485.7856,1.13731
486.6048,1.13722
487.424,1.13709
488.2432,1.13698
489.0624,1.13685
489.8816,1.13674
490.7008,1.1366
491.52,1.13657
492.3392,1.13647
493.1584,1.13649
493.9776,1.13657
494.7968,1.13659
495.616,1.13679
496.4352,1.13701
497.2544,1.13717
498.0736,1.13739
498.8928,1.13761
499.712,1.13777
500.5312,1.13796
501.3504,1.13805
502.1696,1.13809
502.9888,1.1381
503.808,1.13799
504.6272,1.13785
505.4464,1.13771
506.2656,1.13752
507.0848,1.13732
507.904,1.13714
508.7232,1.13706
509.5424,1.13694
510.3616,1.13686
511.1808,1.13678
512,1.13678
512.8192,1.13688
513.6384,1.1369
514.4576,1.13701
515.2768,1.13707
