 time [ms],current channel 1
0,0.864142
0.8192,0.864161
1.6384,0.864127
2.4576,0.864053
3.2768,0.864129
4.096,0.864162
4.9152,0.864225
5.7344,0.864285
6.5536,0.864318
7.3728,0.864417
8.192,0.864436
9.0112,0.864541
9.8304,0.864597
10.6496,0.864621
11.4688,0.864699
12.288,0.864763
13.1072,0.864743
13.9264,0.864799
14.7456,0.864825
15.5648,0.864876
16.384,0.864866
17.2032,0.864966
18.0224,0.864949
18.8416,0.864997
19.6608,0.865034
20.48,0.865106
21.2992,0.865118
22.1184,0.865209
22.9376,0.865235
23.7568,0.86531
24.576,0.865358
25.3952,0.865338
26.2144,0.865427
27.0336,0.865436
27.8528,0.865397
28.672,0.865432
29.4912,0.865434
30.3104,0.865437
31.1296,0.865412
31.9488,0.865393
32.768,0.865303
33.5872,0.865302
34.4064,0.865244
35.2256,0.865153
36.0448,0.865102
36.864,0.864994
37.6832,0.864944
38.5024,0.864892
39.3216,0.864779
40.1408,0.864709
40.96,0.864579
41.7792,0.864489
42.5984,0.86442
43.4176,0.864378
44.2368,0.864338
45.056,0.864252
45.8752,0.864279
46.6944,0.864232
47.5136,0.864185
48.3328,0.864226
49.152,0.864215
49.9712,0.864124
50.7904,0.864131
51.6096,0.86417
52.4288,0.864136
53.248,0.864139
54.0672,0.864084
54.8864,0.864074
55.7056,0.864072
56.5248,0.864111
57.344,0.864001
58.1632,0.864034
58.9824,0.864052
59.8016,0.864026
60.6208,0.864048
61.44,0.864026
62.2592,0.864036
63.0784,0.864
63.8976,0.864043
64.7168,0.864072
65.536,0.864072
66.3552,0.864067
67.1744,0.864094
67.9936,0.864061
68.8128,0.864093
69.632,0.864098
70.4512,0.864156
71.2704,0.864164
72.0896,0.864164
72.9088,0.864203
73.728,0.864237
74.5472,0.864264
75.3664,0.864338
76.1856,0.864369
77.0048,0.864422
77.824,0.86451
78.6432,0.864579
79.4624,0.864564
80.2816,0.864609
81.1008,0.864592
81.92,0.864585
82.7392,0.864491
83.5584,0.86445
84.3776,0.864302
85.1968,0.864182
86.016,0.864147
86.8352,0.864001
87.6544,0.86394
88.4736,0.863929
89.2928,0.863887
90.112,0.863918
90.9312,0.863954
91.7504,0.864002
92.5696,0.864166
93.3888,0.864202
94.208,0.864347
95.0272,0.864369
95.8464,0.864454
96.6656,0.864501
97.4848,0.864498
98.304,0.864538
99.1232,0.864478
99.9424,0.864394
100.7616,0.864264
101.5808,0.864116
102.4,0.864089
103.2192,0.863976
104.0384,0.863891
104.8576,0.863812
105.6768,0.863855
106.496,0.863923
107.3152,0.863956
108.1344,0.864017
108.9536,0.864159
109.7728,0.864261
110.592,0.864401
111.4112,0.864558
112.2304,0.864699
113.0496,0.864825
113.8688,0.864866
114.688,0.864959
115.5072,0.865029
116.3264,0.864973
117.1456,0.864933
117.9648,0.864869
118.784,0.864818
119.6032,0.864707
120.4224,0.864526
121.2416,0.864386
122.0608,0.8642
122.88,0.864073
123.6992,0.863874
124.5184,0.863797
125.3376,0.863727
126.1568,0.863629
126.976,0.863644
127.7952,0.863666
128.6144,0.863799
129.4336,0.863846
130.2528,0.863996
131.072,0.864156
131.8912,0.864276
132.7104,0.864419
133.5296,0.864521
134.3488,0.86459
135.168,0.864631
135.9872,0.8646
136.8064,0.86451
137.6256,0.864456
138.4448,0.86435
139.264,0.864118
140.0832,0.864011
140.9024,0.863891
141.7216,0.863847
142.5408,0.863711
143.36,0.863726
144.1792,0.863672
144.9984,0.863657
145.8176,0.863713
146.6368,0.86379
147.456,0.863864
148.2752,0.863882
149.0944,0.863982
149.9136,0.863969
150.7328,0.864049
151.552,0.864006
152.3712,0.864099
153.1904,0.864108
154.0096,0.864076
154.8288,0.864113
155.648,0.864078
156.4672,0.86409
157.2864,0.864063
158.1056,0.864072
158.9248,0.864108
159.744,0.864108
160.5632,0.864048
161.3824,0.864025
162.2016,0.863958
163.0208,0.863904
163.84,0.863853
164.6592,0.863812
165.4784,0.863795
166.2976,0.863769
167.1168,0.863709
167.936,0.863702
168.7552,0.863785
169.5744,0.863784
170.3936,0.86382
171.2128,0.863833
172.032,0.863872
172.8512,0.863951
173.6704,0.863963
174.4896,0.863953
175.3088,0.863954
176.128,0.863938
176.9472,0.863957
177.7664,0.863901
178.5856,0.863871
179.4048,0.863893
180.224,0.863913
181.0432,0.86381
181.8624,0.863815
182.6816,0.863831
183.5008,0.863913
184.32,0.863916
185.1392,0.863992
185.9584,0.86395
186.7776,0.864002
187.5968,0.864096
188.416,0.864163
189.2352,0.864194
190.0544,0.864324
190.8736,0.864366
191.6928,0.864443
192.512,0.86454
193.3312,0.864571
194.1504,0.864651
194.9696,0.864688
195.7888,0.864703
196.608,0.86463
197.4272,0.864558
198.2464,0.864528
199.0656,0.864382
199.8848,0.864216
200.704,0.864041
201.5232,0.863872
202.3424,0.863705
203.1616,0.863542
203.9808,0.863341
204.8,0.863214
205.6192,0.863104
206.4384,0.863001
207.2576,0.862927
208.0768,0.862894
208.896,0.862887
209.7152,0.862891
210.5344,0.862858
211.3536,0.862872
212.1728,0.862847
212.992,0.86289
213.8112,0.862818
214.6304,0.86282
215.4496,0.86279
216.2688,0.862822
217.088,0.862771
217.9072,0.862723
218.7264,0.862718
219.5456,0.862828
220.3648,0.862784
221.184,0.862887
222.0032,0.862999
222.8224,0.863021
223.6416,0.863174
224.4608,0.863314
225.28,0.863419
226.0992,0.863547
226.9184,0.86367
227.7376,0.863791
228.5568,0.863819
229.376,0.863899
230.1952,0.86395
231.0144,0.863962
231.8336,0.863971
232.6528,0.863889
233.472,0.863834
234.2912,0.863788
235.1104,0.86369
235.9296,0.863659
236.7488,0.863573
237.568,0.863544
238.3872,0.863496
239.2064,0.863395
240.0256,0.863386
240.8448,0.863338
241.664,0.863345
242.4832,0.863296
243.3024,0.86331
244.1216,0.863252
244.9408,0.863243
245.76,0.863246
246.5792,0.863218
247.3984,0.863246
248.2176,0.863256
249.0368,0.863231
249.856,0.863294
250.6752,0.863335
251.4944,0.86339
252.3136,0.863467
253.1328,0.863509
253.952,0.863625
254.7712,0.86364
255.5904,0.863719
256.4096,0.863777
257.2288,0.863767
258.048,0.863795
258.8672,0.863799
259.6864,0.8638
260.5056,0.863689
261.3248,0.863733
262.144,0.86364
262.9632,0.86363
