 time [ms],current channel 1
0,0.997134
0.8192,0.997
1.6384,0.996793
2.4576,0.996955
3.2768,0.996352
4.096,0.996428
4.9152,0.996383
5.7344,0.996652
6.5536,0.996299
7.3728,0.99654
8.192,0.996361
9.0112,0.996175
9.8304,0.996597
10.6496,0.996611
11.4688,0.996409
12.288,0.99663
13.1072,0.996533
13.9264,0.996385
14.7456,0.996676
15.5648,0.99617
16.384,0.996981
17.2032,0.996504
18.0224,0.996716
18.8416,0.996251
19.6608,0.996533
20.48,0.996418
21.2992,0.996332
22.1184,0.99658
22.9376,0.996423
23.7568,0.996261
24.576,0.996495
25.3952,0.997255
26.2144,0.99715
27.0336,0.997165
27.8528,0.99694
28.672,0.996752
29.4912,0.997253
30.3104,0.997048
31.1296,0.996828
31.9488,0.997372
32.768,0.997708
33.5872,0.997532
34.4064,0.99737
35.2256,0.997315
36.0448,0.996764
36.864,0.997181
37.6832,0.997265
38.5024,0.996919
39.3216,0.997005
40.1408,0.997255
40.96,0.996533
41.7792,0.996666
42.5984,0.996452
43.4176,0.996266
44.2368,0.996518
45.056,0.996888
45.8752,0.996986
46.6944,0.997093
47.5136,0.997002
48.3328,0.997084
49.152,0.997002
49.9712,0.997293
50.7904,0.997129
51.6096,0.997224
52.4288,0.996859
53.248,0.997284
54.0672,0.997179
54.8864,0.997134
55.7056,0.997117
56.5248,0.997358
57.344,0.996879
58.1632,0.997868
58.9824,0.996759
59.8016,0.996771
60.6208,0.997031
61.44,0.997091
62.2592,0.997107
63.0784,0.997236
63.8976,0.997305
64.7168,0.997286
65.536,0.997289
66.3552,0.997165
67.1744,0.997317
67.9936,0.996991
68.8128,0.997289
69.632,0.997353
70.4512,0.996819
71.2704,0.996955
72.0896,0.997248
72.9088,0.997219
73.728,0.996974
74.5472,0.997186
75.3664,0.997172
76.1856,0.996795
77.0048,0.996902
77.824,0.996776
78.6432,0.99684
79.4624,0.997284
80.2816,0.997281
81.1008,0.996859
81.92,0.997339
82.7392,0.996871
83.5584,0.997053
84.3776,0.996855
85.1968,0.99732
86.016,0.996945
86.8352,0.996399
87.6544,0.996735
88.4736,0.996378
89.2928,0.996139
90.112,0.996299
90.9312,0.996504
91.7504,0.996573
92.5696,0.996409
93.3888,0.996416
94.208,0.996311
95.0272,0.996378
95.8464,0.996335
96.6656,0.99653
97.4848,0.996378
98.304,0.996225
99.1232,0.996745
99.9424,0.996337
100.7616,0.996502
101.5808,0.99664
102.4,0.996306
103.2192,0.996328
104.0384,0.996511
104.8576,0.996414
105.6768,0.996452
106.496,0.996404
107.3152,0.996576
108.1344,0.996714
108.9536,0.996278
109.7728,0.996654
110.592,0.996237
111.4112,0.996442
112.2304,0.996886
113.0496,0.99715
113.8688,0.997286
114.688,0.996979
115.5072,0.997253
116.3264,0.997124
117.1456,0.997124
117.9648,0.996344
118.784,0.996433
119.6032,0.996545
120.4224,0.996158
121.2416,0.996585
122.0608,0.996735
