 time [ms],current channel 1
0,1.07157
0.8192,1.07157
1.6384,1.07163
2.4576,1.07159
3.2768,1.07166
4.096,1.07172
4.9152,1.07179
5.7344,1.07185
6.5536,1.07194
7.3728,1.07197
8.192,1.07204
9.0112,1.07208
9.8304,1.07218
10.6496,1.07218
11.4688,1.07218
12.288,1.07224
13.1072,1.07222
13.9264,1.07224
14.7456,1.07228
15.5648,1.07229
16.384,1.07233
17.2032,1.07241
18.0224,1.07253
18.8416,1.07256
19.6608,1.07267
20.48,1.07274
21.2992,1.07276
22.1184,1.07285
22.9376,1.07281
23.7568,1.07281
24.576,1.0728
25.3952,1.07271
26.2144,1.07266
27.0336,1.07255
27.8528,1.07245
28.672,1.07238
29.4912,1.07235
30.3104,1.07222
31.1296,1.07222
31.9488,1.07219
32.768,1.07211
33.5872,1.07202
34.4064,1.07196
35.2256,1.0719
36.0448,1.0718
36.864,1.07173
37.6832,1.07162
38.5024,1.07153
39.3216,1.0715
40.1408,1.07137
40.96,1.07133
41.7792,1.0713
42.5984,1.07133
43.4176,1.07133
44.2368,1.07132
45.056,1.07139
45.8752,1.0714
46.6944,1.07152
47.5136,1.07162
48.3328,1.07167
49.152,1.07172
49.9712,1.07178
50.7904,1.07187
51.6096,1.07195
52.4288,1.07207
53.248,1.07212
54.0672,1.07212
54.8864,1.07219
55.7056,1.07219
56.5248,1.07225
57.344,1.07219
58.1632,1.07213
58.9824,1.0721
59.8016,1.07201
60.6208,1.07195
61.44,1.07182
62.2592,1.07175
63.0784,1.07161
63.8976,1.07156
64.7168,1.0714
65.536,1.07146
66.3552,1.07143
67.1744,1.07142
67.9936,1.0715
68.8128,1.07155
69.632,1.07169
70.4512,1.07173
71.2704,1.07183
72.0896,1.07191
72.9088,1.07201
73.728,1.0721
74.5472,1.07209
75.3664,1.07217
76.1856,1.07215
77.0048,1.07218
77.824,1.07211
78.6432,1.07208
79.4624,1.07204
80.2816,1.07199
81.1008,1.07192
81.92,1.07186
82.7392,1.07182
83.5584,1.07165
84.3776,1.07162
85.1968,1.07149
86.016,1.07141
86.8352,1.07131
87.6544,1.07116
88.4736,1.07104
89.2928,1.07092
90.112,1.07084
90.9312,1.07077
91.7504,1.0707
92.5696,1.07065
93.3888,1.07065
94.208,1.07064
