 time [ms],current channel 1
0,1.29389
0.8192,1.2938
1.6384,1.29363
2.4576,1.29343
3.2768,1.29453
4.096,1.29438
4.9152,1.29451
5.7344,1.29439
6.5536,1.29509
7.3728,1.29513
8.192,1.29487
9.0112,1.29513
9.8304,1.2948
10.6496,1.29484
11.4688,1.29485
12.288,1.29513
13.1072,1.29491
13.9264,1.2947
14.7456,1.29482
15.5648,1.29458
16.384,1.29427
17.2032,1.29448
18.0224,1.29402
18.8416,1.29422
19.6608,1.29421
20.48,1.29435
21.2992,1.29439
22.1184,1.29461
22.9376,1.29419
23.7568,1.29415
24.576,1.29432
25.3952,1.2941
26.2144,1.29445
27.0336,1.29433
27.8528,1.29388
28.672,1.29346
29.4912,1.29397
30.3104,1.29384
31.1296,1.29325
31.9488,1.29301
32.768,1.29291
33.5872,1.29223
34.4064,1.29244
35.2256,1.2924
36.0448,1.29247
36.864,1.29254
37.6832,1.29243
38.5024,1.2928
39.3216,1.29332
40.1408,1.29327
40.96,1.29341
41.7792,1.29359
42.5984,1.29348
43.4176,1.29402
44.2368,1.29442
45.056,1.2946
45.8752,1.29426
46.6944,1.29419
47.5136,1.29446
48.3328,1.29446
49.152,1.29451
49.9712,1.29436
50.7904,1.29456
51.6096,1.2944
52.4288,1.29416
53.248,1.29436
54.0672,1.29381
54.8864,1.29349
55.7056,1.2938
56.5248,1.29408
57.344,1.29424
58.1632,1.29442
58.9824,1.29421
59.8016,1.29447
60.6208,1.29412
61.44,1.29505
62.2592,1.29507
63.0784,1.29489
63.8976,1.2949
64.7168,1.29516
65.536,1.29501
66.3552,1.29514
67.1744,1.29451
67.9936,1.29412
68.8128,1.29418
69.632,1.29376
70.4512,1.2938
71.2704,1.29344
72.0896,1.29377
72.9088,1.2935
73.728,1.29337
74.5472,1.29303
75.3664,1.29288
76.1856,1.29314
77.0048,1.29309
77.824,1.2928
78.6432,1.29281
79.4624,1.29315
80.2816,1.29291
81.1008,1.29282
81.92,1.29286
82.7392,1.29313
83.5584,1.29218
84.3776,1.29227
85.1968,1.29273
86.016,1.29259
86.8352,1.2922
87.6544,1.29265
88.4736,1.2923
89.2928,1.29318
90.112,1.29323
90.9312,1.29281
91.7504,1.2929
92.5696,1.29286
93.3888,1.29308
94.208,1.29328
95.0272,1.293
95.8464,1.29334
96.6656,1.29287
97.4848,1.29312
98.304,1.29286
99.1232,1.29298
99.9424,1.29372
100.7616,1.29384
101.5808,1.29387
102.4,1.29449
103.2192,1.29418
104.0384,1.29405
104.8576,1.29419
105.6768,1.29451
106.496,1.29451
107.3152,1.29412
108.1344,1.29435
108.9536,1.29436
109.7728,1.29439
110.592,1.29358
111.4112,1.29364
112.2304,1.29389
113.0496,1.29388
113.8688,1.29355
114.688,1.29392
115.5072,1.29383
116.3264,1.29374
117.1456,1.2939
117.9648,1.29356
118.784,1.29353
119.6032,1.29343
120.4224,1.29387
121.2416,1.29349
122.0608,1.2935
122.88,1.29318
123.6992,1.29314
124.5184,1.29284
125.3376,1.29303
126.1568,1.29279
126.976,1.2928
127.7952,1.29312
128.6144,1.29286
129.4336,1.29299
130.2528,1.29282
131.072,1.29284
131.8912,1.29286
132.7104,1.29289
133.5296,1.2932
134.3488,1.29315
135.168,1.29294
135.9872,1.29298
136.8064,1.29327
137.6256,1.29329
138.4448,1.29313
139.264,1.29339
140.0832,1.29322
140.9024,1.29284
141.7216,1.29285
142.5408,1.29312
143.36,1.2932
144.1792,1.29297
144.9984,1.29288
145.8176,1.29324
146.6368,1.29312
147.456,1.29327
148.2752,1.29293
149.0944,1.2929
149.9136,1.29302
150.7328,1.29333
151.552,1.2933
152.3712,1.29332
153.1904,1.29275
154.0096,1.29248
154.8288,1.2926
155.648,1.29239
156.4672,1.29249
157.2864,1.29158
158.1056,1.2918
158.9248,1.29195
159.744,1.29163
160.5632,1.29168
161.3824,1.29207
162.2016,1.29198
163.0208,1.29187
163.84,1.2918
164.6592,1.29268
165.4784,1.29276
166.2976,1.29309
167.1168,1.29308
167.936,1.29294
168.7552,1.29354
169.5744,1.29396
170.3936,1.29342
171.2128,1.29366
172.032,1.29367
172.8512,1.29373
173.6704,1.29347
174.4896,1.29391
175.3088,1.29347
176.128,1.29384
176.9472,1.29323
177.7664,1.29294
178.5856,1.29317
179.4048,1.29322
180.224,1.29287
181.0432,1.29296
181.8624,1.29333
182.6816,1.2922
183.5008,1.29263
184.32,1.29276
185.1392,1.29228
185.9584,1.29268
186.7776,1.29229
187.5968,1.29161
188.416,1.2916
189.2352,1.29208
190.0544,1.29228
190.8736,1.29264
191.6928,1.2925
192.512,1.29224
193.3312,1.2926
194.1504,1.29255
194.9696,1.29222
195.7888,1.29279
