 time [ms],current channel 1
0,1.14495
0.8192,1.14456
1.6384,1.14489
2.4576,1.14462
3.2768,1.14549
4.096,1.14553
4.9152,1.14531
5.7344,1.14518
6.5536,1.14545
7.3728,1.14509
8.192,1.14537
9.0112,1.14613
9.8304,1.14614
10.6496,1.1461
11.4688,1.1458
12.288,1.14618
13.1072,1.14621
13.9264,1.14606
14.7456,1.146
15.5648,1.14576
16.384,1.14575
17.2032,1.14592
18.0224,1.1461
18.8416,1.14618
19.6608,1.14602
20.48,1.14575
21.2992,1.14602
22.1184,1.14585
22.9376,1.1452
23.7568,1.14552
24.576,1.14532
25.3952,1.14551
26.2144,1.14553
27.0336,1.14531
27.8528,1.14513
28.672,1.1453
29.4912,1.14523
30.3104,1.14558
31.1296,1.14533
31.9488,1.14491
32.768,1.14473
33.5872,1.14485
34.4064,1.14495
35.2256,1.1449
36.0448,1.14419
36.864,1.14441
37.6832,1.14402
38.5024,1.14432
39.3216,1.14412
40.1408,1.14409
40.96,1.14399
41.7792,1.14465
42.5984,1.14447
43.4176,1.14464
44.2368,1.14504
45.056,1.1447
45.8752,1.14508
46.6944,1.14519
47.5136,1.14564
48.3328,1.14524
49.152,1.1456
49.9712,1.14513
50.7904,1.14525
51.6096,1.14554
52.4288,1.14481
53.248,1.14499
54.0672,1.14456
54.8864,1.14495
55.7056,1.14446
56.5248,1.14455
57.344,1.14386
58.1632,1.14442
58.9824,1.1439
59.8016,1.14397
60.6208,1.14478
61.44,1.14458
62.2592,1.14449
63.0784,1.1446
63.8976,1.14501
64.7168,1.1451
65.536,1.14568
66.3552,1.14528
67.1744,1.14522
67.9936,1.14516
68.8128,1.14536
69.632,1.14528
70.4512,1.14524
71.2704,1.14509
72.0896,1.14563
72.9088,1.1456
73.728,1.14565
74.5472,1.14531
75.3664,1.14487
76.1856,1.14503
77.0048,1.14457
77.824,1.14488
78.6432,1.14466
79.4624,1.14468
80.2816,1.14481
81.1008,1.14496
81.92,1.14429
82.7392,1.14405
83.5584,1.14405
84.3776,1.14398
85.1968,1.14394
86.016,1.14427
86.8352,1.14423
87.6544,1.14395
88.4736,1.14442
89.2928,1.14414
90.112,1.14442
90.9312,1.14418
91.7504,1.14399
92.5696,1.14426
93.3888,1.14413
94.208,1.1446
95.0272,1.14451
95.8464,1.1448
96.6656,1.14462
97.4848,1.14553
98.304,1.1455
99.1232,1.14519
99.9424,1.14537
100.7616,1.14552
101.5808,1.14542
102.4,1.14564
103.2192,1.14536
104.0384,1.14532
104.8576,1.14539
105.6768,1.14515
106.496,1.14567
107.3152,1.14516
108.1344,1.14515
108.9536,1.14532
109.7728,1.14531
110.592,1.1451
111.4112,1.14561
112.2304,1.14563
113.0496,1.14563
113.8688,1.14538
114.688,1.14574
115.5072,1.14586
116.3264,1.14573
117.1456,1.14612
117.9648,1.14579
118.784,1.14567
119.6032,1.14568
120.4224,1.1452
121.2416,1.14528
122.0608,1.1456
122.88,1.14509
123.6992,1.14481
124.5184,1.14483
125.3376,1.14461
126.1568,1.14482
126.976,1.14454
127.7952,1.1445
128.6144,1.14565
129.4336,1.14556
130.2528,1.14557
131.072,1.14563
131.8912,1.14512
132.7104,1.14555
133.5296,1.14571
134.3488,1.14626
135.168,1.14604
135.9872,1.14621
136.8064,1.14511
137.6256,1.14561
138.4448,1.14567
139.264,1.14543
140.0832,1.14532
140.9024,1.14547
141.7216,1.14508
142.5408,1.14563
143.36,1.14509
144.1792,1.14527
144.9984,1.14628
145.8176,1.14572
146.6368,1.14602
147.456,1.14522
148.2752,1.14522
149.0944,1.14514
149.9136,1.14526
150.7328,1.14568
151.552,1.14452
152.3712,1.14505
153.1904,1.14459
154.0096,1.14398
154.8288,1.14407
155.648,1.1441
156.4672,1.14413
157.2864,1.14393
158.1056,1.14452
158.9248,1.14448
159.744,1.14482
160.5632,1.14474
161.3824,1.14461
162.2016,1.14524
163.0208,1.14521
163.84,1.14557
164.6592,1.14531
165.4784,1.14556
166.2976,1.1452
167.1168,1.14566
167.936,1.14526
168.7552,1.14522
169.5744,1.1453
170.3936,1.14548
171.2128,1.14509
172.032,1.14528
172.8512,1.14542
173.6704,1.14509
174.4896,1.1454
175.3088,1.14604
176.128,1.14604
176.9472,1.146
177.7664,1.14615
178.5856,1.14591
179.4048,1.14621
180.224,1.14619
181.0432,1.14573
181.8624,1.1462
182.6816,1.14616
183.5008,1.14617
184.32,1.14575
185.1392,1.1457
185.9584,1.14598
186.7776,1.14517
187.5968,1.14561
188.416,1.14532
189.2352,1.14524
190.0544,1.14529
190.8736,1.14453
191.6928,1.14487
192.512,1.14456
193.3312,1.14455
194.1504,1.14458
194.9696,1.14485
195.7888,1.14478
196.608,1.14476
197.4272,1.14461
198.2464,1.14465
199.0656,1.14477
199.8848,1.1446
200.704,1.14481
201.5232,1.1448
202.3424,1.1456
203.1616,1.14452
203.9808,1.14487
204.8,1.14505
205.6192,1.14499
206.4384,1.14469
207.2576,1.14481
208.0768,1.14506
208.896,1.14465
209.7152,1.14537
210.5344,1.14523
211.3536,1.14533
212.1728,1.14533
212.992,1.14568
213.8112,1.14545
214.6304,1.14621
215.4496,1.14599
216.2688,1.14604
217.088,1.14539
217.9072,1.14535
218.7264,1.14522
219.5456,1.14564
220.3648,1.14551
221.184,1.14527
222.0032,1.14522
222.8224,1.14557
223.6416,1.14516
224.4608,1.14544
225.28,1.14536
226.0992,1.14545
226.9184,1.14511
227.7376,1.14521
228.5568,1.14562
229.376,1.14521
230.1952,1.14523
231.0144,1.14519
231.8336,1.14531
232.6528,1.1456
233.472,1.14525
234.2912,1.14562
235.1104,1.14517
235.9296,1.14568
236.7488,1.1454
237.568,1.1455
238.3872,1.14519
239.2064,1.14509
240.0256,1.14508
240.8448,1.14528
241.664,1.14549
242.4832,1.14537
243.3024,1.14561
244.1216,1.14543
244.9408,1.14528
245.76,1.14549
246.5792,1.14526
247.3984,1.14551
248.2176,1.14518
249.0368,1.14509
249.856,1.14568
250.6752,1.14558
251.4944,1.14508
252.3136,1.14532
253.1328,1.14512
253.952,1.14533
254.7712,1.14547
255.5904,1.14589
256.4096,1.14618
257.2288,1.14584
258.048,1.14591
258.8672,1.14587
259.6864,1.1457
260.5056,1.14616
261.3248,1.14577
262.144,1.14608
262.9632,1.14597
263.7824,1.14595
264.6016,1.14615
265.4208,1.14599
266.24,1.14619
267.0592,1.14625
267.8784,1.14566
268.6976,1.14528
269.5168,1.14527
270.336,1.14546
271.1552,1.14548
271.9744,1.14552
272.7936,1.14525
273.6128,1.14526
274.432,1.14512
275.2512,1.14511
276.0704,1.14518
276.8896,1.14463
277.7088,1.14491
278.528,1.14463
279.3472,1.14475
280.1664,1.14469
280.9856,1.14481
281.8048,1.14492
282.624,1.14451
283.4432,1.1452
284.2624,1.14527
285.0816,1.14554
285.9008,1.14531
286.72,1.14528
287.5392,1.14544
288.3584,1.14562
289.1776,1.14529
289.9968,1.14553
290.816,1.14534
291.6352,1.14556
292.4544,1.14599
293.2736,1.14572
294.0928,1.14579
294.912,1.14587
295.7312,1.14579
296.5504,1.14605
297.3696,1.14579
298.1888,1.14594
299.008,1.14572
299.8272,1.14573
300.6464,1.14607
301.4656,1.14626
302.2848,1.14605
303.104,1.14572
303.9232,1.14629
304.7424,1.14609
305.5616,1.14616
306.3808,1.1459
307.2,1.14608
308.0192,1.14605
308.8384,1.14592
309.6576,1.14614
310.4768,1.14589
311.296,1.14615
312.1152,1.14591
312.9344,1.14615
313.7536,1.14587
314.5728,1.14621
315.392,1.14606
316.2112,1.14629
317.0304,1.14625
317.8496,1.14616
318.6688,1.14623
319.488,1.14574
320.3072,1.14623
321.1264,1.14601
321.9456,1.14574
322.7648,1.146
323.584,1.14597
324.4032,1.14602
325.2224,1.14552
326.0416,1.14558
326.8608,1.14512
327.68,1.1445
328.4992,1.1447
329.3184,1.14497
330.1376,1.145
330.9568,1.14386
331.776,1.14432
332.5952,1.14397
333.4144,1.14413
334.2336,1.14436
335.0528,1.14428
335.872,1.14408
336.6912,1.14463
337.5104,1.14501
338.3296,1.14481
339.1488,1.1449
339.968,1.14476
340.7872,1.14473
341.6064,1.14489
342.4256,1.14466
343.2448,1.14501
344.064,1.14488
344.8832,1.14451
345.7024,1.14483
346.5216,1.14554
347.3408,1.14567
348.16,1.14519
348.9792,1.14547
349.7984,1.14519
350.6176,1.1456
351.4368,1.14508
352.256,1.14552
353.0752,1.1454
353.8944,1.14552
354.7136,1.14523
355.5328,1.14556
356.352,1.14562
357.1712,1.14509
357.9904,1.14551
358.8096,1.14562
359.6288,1.1453
360.448,1.14551
361.2672,1.14513
362.0864,1.14563
362.9056,1.14523
363.7248,1.14552
364.544,1.14524
365.3632,1.14554
366.1824,1.14557
367.0016,1.14566
367.8208,1.14535
368.64,1.14525
369.4592,1.14529
370.2784,1.14513
371.0976,1.14505
371.9168,1.14487
372.736,1.14493
373.5552,1.14503
374.3744,1.14502
375.1936,1.145
376.0128,1.14453
376.832,1.14449
377.6512,1.14475
378.4704,1.14464
379.2896,1.14566
380.1088,1.14538
380.928,1.14508
381.7472,1.14508
382.5664,1.14549
383.3856,1.14598
384.2048,1.14577
385.024,1.14593
385.8432,1.14598
386.6624,1.14669
387.4816,1.14635
388.3008,1.14678
389.12,1.14675
389.9392,1.14654
390.7584,1.14685
391.5776,1.14631
392.3968,1.14637
393.216,1.14676
394.0352,1.14615
394.8544,1.14588
395.6736,1.14527
396.4928,1.14533
397.312,1.1456
398.1312,1.14522
398.9504,1.14479
399.7696,1.14446
400.5888,1.14496
401.408,1.14466
402.2272,1.14493
403.0464,1.14461
403.8656,1.14489
404.6848,1.1448
405.504,1.14531
406.3232,1.14542
407.1424,1.14567
407.9616,1.14509
408.7808,1.1456
409.6,1.1453
410.4192,1.14596
411.2384,1.14619
412.0576,1.1458
412.8768,1.14607
413.696,1.14621
414.5152,1.14623
415.3344,1.14601
416.1536,1.14659
416.9728,1.14684
417.792,1.14678
418.6112,1.14658
419.4304,1.14578
420.2496,1.14662
421.0688,1.14634
421.888,1.14687
422.7072,1.14665
423.5264,1.14687
424.3456,1.14658
425.1648,1.14661
425.984,1.14674
426.8032,1.14649
427.6224,1.14659
428.4416,1.14669
429.2608,1.14653
430.08,1.14672
430.8992,1.14636
431.7184,1.14622
432.5376,1.14624
433.3568,1.14629
434.176,1.14591
434.9952,1.14588
435.8144,1.14547
436.6336,1.14558
437.4528,1.14549
438.272,1.14515
439.0912,1.14525
439.9104,1.1454
440.7296,1.14519
441.5488,1.14516
442.368,1.1454
443.1872,1.14522
444.0064,1.14509
444.8256,1.14543
445.6448,1.14513
446.464,1.14524
447.2832,1.14537
448.1024,1.14578
448.9216,1.14621
449.7408,1.14593
450.56,1.14588
451.3792,1.14623
452.1984,1.14576
453.0176,1.14592
453.8368,1.14616
454.656,1.14625
455.4752,1.14579
456.2944,1.14589
457.1136,1.14604
457.9328,1.14611
458.752,1.14524
459.5712,1.14518
460.3904,1.14559
461.2096,1.14463
462.0288,1.14449
462.848,1.14507
463.6672,1.14477
464.4864,1.14458
465.3056,1.14475
466.1248,1.14501
466.944,1.14471
467.7632,1.14447
468.5824,1.14506
469.4016,1.14539
470.2208,1.14525
471.04,1.14516
471.8592,1.14568
472.6784,1.14547
473.4976,1.14516
474.3168,1.14537
475.136,1.14563
475.9552,1.14565
476.7744,1.14519
477.5936,1.1453
478.4128,1.14509
479.232,1.14529
480.0512,1.14562
480.8704,1.14527
481.6896,1.1456
482.5088,1.14518
483.328,1.14529
484.1472,1.14508
484.9664,1.14509
485.7856,1.14552
486.6048,1.14518
487.424,1.14555
488.2432,1.14558
489.0624,1.14533
489.8816,1.14565
490.7008,1.1453
491.52,1.14565
492.3392,1.14545
493.1584,1.14546
493.9776,1.14561
494.7968,1.14511
495.616,1.14524
496.4352,1.14563
497.2544,1.1448
498.0736,1.14475
498.8928,1.14453
499.712,1.14431
500.5312,1.14423
501.3504,1.14423
502.1696,1.14444
502.9888,1.14397
503.808,1.14501
504.6272,1.14469
505.4464,1.14505
506.2656,1.14568
507.0848,1.14554
507.904,1.14507
508.7232,1.14551
509.5424,1.14599
510.3616,1.14609
511.1808,1.1462
512,1.14611
512.8192,1.1455
513.6384,1.1456
514.4576,1.14528
515.2768,1.14516
516.096,1.14528
