 time [ms],current channel 1
0,0.865211
0.8192,0.865239
1.6384,0.865307
2.4576,0.865353
3.2768,0.865428
4.096,0.865485
4.9152,0.865473
5.7344,0.865503
6.5536,0.86534
7.3728,0.865271
8.192,0.865126
9.0112,0.864956
9.8304,0.864669
10.6496,0.864465
11.4688,0.86427
12.288,0.864026
13.1072,0.863855
13.9264,0.863747
14.7456,0.863613
15.5648,0.863543
16.384,0.86354
17.2032,0.863604
18.0224,0.863654
18.8416,0.863783
19.6608,0.863912
20.48,0.864054
21.2992,0.864193
22.1184,0.864393
22.9376,0.864573
23.7568,0.864714
24.576,0.864829
25.3952,0.865015
26.2144,0.865143
27.0336,0.865218
27.8528,0.865338
28.672,0.865397
29.4912,0.865531
30.3104,0.865632
31.1296,0.865686
31.9488,0.865732
32.768,0.865812
33.5872,0.865814
34.4064,0.865784
35.2256,0.865807
36.0448,0.865773
36.864,0.865709
37.6832,0.865676
38.5024,0.865683
39.3216,0.86559
40.1408,0.865567
40.96,0.865544
41.7792,0.865489
42.5984,0.865431
43.4176,0.865421
44.2368,0.865432
45.056,0.865405
45.8752,0.865437
46.6944,0.865415
47.5136,0.865399
48.3328,0.865472
49.152,0.865497
49.9712,0.865578
50.7904,0.865589
51.6096,0.865721
52.4288,0.865764
53.248,0.865839
54.0672,0.865927
54.8864,0.865972
55.7056,0.865964
56.5248,0.866024
57.344,0.865955
58.1632,0.865949
58.9824,0.865893
59.8016,0.865864
60.6208,0.865709
61.44,0.865594
62.2592,0.865554
63.0784,0.865448
63.8976,0.865284
64.7168,0.865256
65.536,0.865105
66.3552,0.865105
67.1744,0.865047
67.9936,0.865066
68.8128,0.865073
69.632,0.865079
70.4512,0.86513
71.2704,0.865158
72.0896,0.865211
72.9088,0.865257
73.728,0.865257
74.5472,0.865307
75.3664,0.865327
76.1856,0.865385
77.0048,0.865348
77.824,0.865367
78.6432,0.865352
79.4624,0.865372
80.2816,0.865435
81.1008,0.865452
81.92,0.865481
82.7392,0.865494
83.5584,0.865554
84.3776,0.865606
85.1968,0.865673
86.016,0.865678
86.8352,0.865792
87.6544,0.865882
88.4736,0.865907
89.2928,0.86595
90.112,0.866016
90.9312,0.866112
91.7504,0.866234
92.5696,0.866305
93.3888,0.86634
94.208,0.866426
95.0272,0.866406
95.8464,0.866398
96.6656,0.86637
97.4848,0.866288
98.304,0.866146
99.1232,0.866018
99.9424,0.865834
100.7616,0.865664
101.5808,0.865486
102.4,0.865224
103.2192,0.86507
104.0384,0.864888
104.8576,0.864701
105.6768,0.86461
106.496,0.864491
107.3152,0.86452
108.1344,0.864487
108.9536,0.86456
109.7728,0.864722
110.592,0.864782
111.4112,0.864848
112.2304,0.864963
113.0496,0.865067
113.8688,0.865116
114.688,0.865127
115.5072,0.86518
116.3264,0.865212
117.1456,0.86517
117.9648,0.865153
118.784,0.865208
119.6032,0.865169
120.4224,0.865207
121.2416,0.865255
122.0608,0.865315
122.88,0.865378
123.6992,0.865421
124.5184,0.865526
125.3376,0.865586
126.1568,0.865723
126.976,0.865809
127.7952,0.865839
128.6144,0.865908
129.4336,0.865921
130.2528,0.865978
131.072,0.866
131.8912,0.865912
132.7104,0.865896
133.5296,0.86583
134.3488,0.865837
135.168,0.865792
135.9872,0.865756
136.8064,0.865657
137.6256,0.865604
138.4448,0.865594
139.264,0.865579
140.0832,0.86548
140.9024,0.865456
141.7216,0.865388
142.5408,0.865313
143.36,0.865257
144.1792,0.865201
144.9984,0.865039
145.8176,0.865002
146.6368,0.86493
147.456,0.864899
148.2752,0.864802
149.0944,0.86475
149.9136,0.864727
150.7328,0.864674
151.552,0.864724
152.3712,0.864689
153.1904,0.864774
154.0096,0.864835
154.8288,0.864905
155.648,0.864971
156.4672,0.86515
157.2864,0.865263
158.1056,0.865355
158.9248,0.865497
159.744,0.865679
160.5632,0.865784
161.3824,0.8659
162.2016,0.865973
163.0208,0.866026
163.84,0.866125
164.6592,0.866058
165.4784,0.866031
166.2976,0.865946
167.1168,0.865873
167.936,0.865751
168.7552,0.865639
169.5744,0.865482
170.3936,0.865342
171.2128,0.865267
172.032,0.865104
172.8512,0.865062
173.6704,0.865029
174.4896,0.864968
175.3088,0.864915
176.128,0.864952
176.9472,0.864922
177.7664,0.864911
178.5856,0.864954
179.4048,0.864944
180.224,0.864927
181.0432,0.86499
181.8624,0.864978
182.6816,0.864997
183.5008,0.86502
184.32,0.865059
185.1392,0.865037
185.9584,0.865136
186.7776,0.865135
187.5968,0.865127
188.416,0.865127
189.2352,0.865096
190.0544,0.865032
190.8736,0.864985
